Datetime,Open,High,Low,Close,Volume
2024-01-08 00:00:00+00:00,43929.01,43986.0,43625.18,43632.0,1712.48374
2024-01-08 01:00:00+00:00,43632.0,43809.18,43610.25,43713.06,1111.57206
2024-01-08 02:00:00+00:00,43713.07,43800.07,43175.0,43371.09,2425.01013
2024-01-08 03:00:00+00:00,43371.09,43568.85,43225.0,43518.2,2122.92505
2024-01-08 04:00:00+00:00,43518.2,43610.68,43430.79,43599.26,1115.01613
2024-01-08 05:00:00+00:00,43599.26,43650.0,43475.0,43641.74,1134.27526
2024-01-08 06:00:00+00:00,43641.74,44341.8,43584.87,43912.87,3381.02051
2024-01-08 07:00:00+00:00,43912.88,44074.99,43784.86,43974.55,1527.12031
2024-01-08 08:00:00+00:00,43974.55,44069.41,43851.1,43868.53,829.24271
2024-01-08 09:00:00+00:00,43868.53,43920.14,43641.73,43720.46,1124.68124
2024-01-08 10:00:00+00:00,43720.45,44128.19,43689.26,44088.85,1256.15965
2024-01-08 11:00:00+00:00,44088.86,44688.0,43950.0,44635.99,3426.18407
2024-01-08 12:00:00+00:00,44636.0,45200.0,44350.0,45111.09,7517.5607
2024-01-08 13:00:00+00:00,45111.1,45179.14,44807.56,44911.58,3323.31376
2024-01-08 14:00:00+00:00,44911.58,45090.0,44724.37,44783.91,2288.27888
2024-01-08 15:00:00+00:00,44783.9,45333.0,44667.22,44963.04,4083.38544
2024-01-08 16:00:00+00:00,44963.04,45171.42,44793.97,44940.3,2531.38293
2024-01-08 17:00:00+00:00,44940.31,45668.88,44903.86,45648.0,4294.58934
2024-01-08 18:00:00+00:00,45648.01,46995.0,45648.0,46970.01,10702.46628
2024-01-08 19:00:00+00:00,46970.02,47248.99,46540.01,46979.35,6934.53877
2024-01-08 20:00:00+00:00,46979.36,47143.15,46709.92,46774.01,3446.6373
2024-01-08 21:00:00+00:00,46774.01,47207.16,46653.84,47071.41,2789.04666
2024-01-08 22:00:00+00:00,47071.41,47120.0,46799.18,46999.99,1797.3167
2024-01-08 23:00:00+00:00,47000.0,47100.0,46833.88,46951.04,1940.36827
2024-01-09 00:00:00+00:00,46951.04,47150.0,46230.0,46668.88,4454.55224
2024-01-09 01:00:00+00:00,46668.87,46786.83,46288.0,46556.62,2579.21111
2024-01-09 02:00:00+00:00,46556.62,46785.22,46483.83,46779.81,1420.86767
2024-01-09 03:00:00+00:00,46779.82,46974.42,46750.92,46926.96,1647.49829
2024-01-09 04:00:00+00:00,46926.96,46940.0,46670.91,46803.54,1286.08627
2024-01-09 05:00:00+00:00,46803.54,46858.0,46599.43,46714.67,1293.90068
2024-01-09 06:00:00+00:00,46714.66,46838.4,46665.84,46788.01,911.5216
2024-01-09 07:00:00+00:00,46788.02,46931.7,46735.18,46825.51,1215.90126
2024-01-09 08:00:00+00:00,46825.52,46874.94,46510.0,46544.65,1331.10707
2024-01-09 09:00:00+00:00,46544.65,46694.61,46407.9,46491.99,1571.60244
2024-01-09 10:00:00+00:00,46491.99,46680.0,46381.1,46441.89,1685.90791
2024-01-09 11:00:00+00:00,46441.88,46644.0,46426.2,46615.99,1430.21749
2024-01-09 12:00:00+00:00,46616.0,47000.0,45450.0,46166.35,4416.37703
2024-01-09 13:00:00+00:00,46166.36,47051.21,46055.51,46834.0,5041.75722
2024-01-09 14:00:00+00:00,46834.01,47007.83,46498.93,46561.1,2999.84714
2024-01-09 15:00:00+00:00,46561.11,47010.0,46429.31,46868.09,3353.84219
2024-01-09 16:00:00+00:00,46868.08,46975.0,46719.69,46902.88,1950.39781
2024-01-09 17:00:00+00:00,46902.89,46919.99,46632.01,46715.99,1744.55384
2024-01-09 18:00:00+00:00,46716.0,46731.1,46500.0,46640.5,2182.23673
