Datetime,Open,High,Low,Close,Volume
2020-03-23 00:00:00+00:00,5816.05,5947.07,5688.0,5903.84,11092.840061
2020-03-23 01:00:00+00:00,5904.41,5930.0,5841.82,5871.48,4075.127455
2020-03-23 02:00:00+00:00,5871.48,5905.67,5826.02,5897.53,2917.711014
2020-03-23 03:00:00+00:00,5897.59,5990.0,5881.61,5955.36,3975.935706
2020-03-23 04:00:00+00:00,5955.21,5993.24,5870.39,5901.94,3155.802183
2020-03-23 05:00:00+00:00,5901.05,5934.12,5855.73,5875.37,2332.086524
2020-03-23 06:00:00+00:00,5875.37,5939.89,5871.22,5913.0,2600.248162
2020-03-23 07:00:00+00:00,5914.5,5922.55,5845.0,5855.59,3060.638091
2020-03-23 08:00:00+00:00,5855.0,5890.79,5754.0,5768.0,4829.930992
2020-03-23 09:00:00+00:00,5767.95,5834.17,5728.99,5790.81,5030.045606
2020-03-23 10:00:00+00:00,5791.13,5870.0,5783.0,5863.53,3360.132826
2020-03-23 11:00:00+00:00,5863.53,5930.0,5810.72,5843.29,4507.01682
2020-03-23 12:00:00+00:00,5842.14,6370.94,5841.73,6323.91,26462.783278
2020-03-23 13:00:00+00:00,6324.0,6600.0,6135.0,6287.11,27505.555933
2020-03-23 14:00:00+00:00,6287.11,6328.56,6190.97,6223.56,8801.011847
2020-03-23 15:00:00+00:00,6224.64,6259.51,6156.87,6231.74,5514.293357
2020-03-23 16:00:00+00:00,6230.41,6379.0,6225.36,6379.0,8546.9716
2020-03-23 17:00:00+00:00,6377.04,6379.0,6254.97,6276.85,5819.937545
2020-03-23 18:00:00+00:00,6276.78,6323.46,6231.21,6258.41,4682.958644
2020-03-23 19:00:00+00:00,6259.95,6310.0,6237.08,6266.28,3079.847869
2020-03-23 20:00:00+00:00,6266.27,6455.0,6260.5,6392.01,6698.761497
2020-03-23 21:00:00+00:00,6392.2,6499.0,6336.88,6444.06,5929.816681
2020-03-23 22:00:00+00:00,6444.97,6470.99,6352.54,6446.48,4485.120759
2020-03-23 23:00:00+00:00,6444.8,6509.03,6405.73,6467.31,6209.641335
2020-03-24 00:00:00+00:00,6465.25,6666.0,6464.0,6576.56,12566.047393
2020-03-24 01:00:00+00:00,6575.33,6646.0,6497.03,6540.03,5971.863077
2020-03-24 02:00:00+00:00,6541.62,6613.43,6520.0,6605.03,4558.105117
2020-03-24 03:00:00+00:00,6605.03,6632.0,6513.0,6522.52,4726.665326
