Datetime,Open,High,Low,Close,Volume
2019-01-28 00:00:00+00:00,3550.05,3557.75,3540.01,3548.12,796.71727
2019-01-28 01:00:00+00:00,3548.99,3554.98,3521.08,3523.78,1013.40363
2019-01-28 02:00:00+00:00,3524.74,3536.42,3510.0,3517.05,1501.513846
2019-01-28 03:00:00+00:00,3517.06,3521.83,3477.47,3481.64,3176.711275
2019-01-28 04:00:00+00:00,3481.65,3499.51,3462.61,3479.01,2090.475046
2019-01-28 05:00:00+00:00,3479.01,3480.57,3435.0,3438.22,3058.911997
2019-01-28 06:00:00+00:00,3438.86,3460.64,3405.0,3451.3,3713.581071
2019-01-28 07:00:00+00:00,3452.23,3471.58,3449.07,3454.4,1551.825996
2019-01-28 08:00:00+00:00,3453.72,3454.34,3426.0,3431.93,1307.20905
2019-01-28 09:00:00+00:00,3430.88,3453.0,3430.86,3452.5,1245.523318
2019-01-28 10:00:00+00:00,3452.1,3452.88,3435.15,3435.46,913.326992
2019-01-28 11:00:00+00:00,3436.43,3442.3,3410.02,3427.57,1398.371156
2019-01-28 12:00:00+00:00,3427.59,3434.82,3416.98,3421.15,1750.130704
2019-01-28 13:00:00+00:00,3421.0,3434.0,3416.28,3427.92,1240.335649
2019-01-28 14:00:00+00:00,3427.67,3428.69,3418.0,3426.0,1259.0211
2019-01-28 15:00:00+00:00,3426.5,3435.7,3380.27,3420.06,5921.65055
2019-01-28 16:00:00+00:00,3420.5,3435.7,3408.9,3411.05,2338.30751
2019-01-28 17:00:00+00:00,3410.95,3423.8,3408.82,3418.64,1174.438729
2019-01-28 18:00:00+00:00,3419.75,3430.0,3418.25,3424.01,1038.297066
2019-01-28 19:00:00+00:00,3424.03,3426.93,3414.28,3424.39,704.09624
2019-01-28 20:00:00+00:00,3424.41,3434.0,3420.07,3428.0,859.39224
2019-01-28 21:00:00+00:00,3427.43,3433.3,3420.97,3423.01,677.474282
2019-01-28 22:00:00+00:00,3423.03,3439.67,3422.87,3435.07,703.957717
2019-01-28 23:00:00+00:00,3437.31,3445.99,3433.01,3434.15,970.438967
2019-01-29 00:00:00+00:00,3434.0,3443.45,3433.0,3436.54,885.102362
2019-01-29 01:00:00+00:00,3436.24,3436.54,3416.04,3420.37,954.649727
2019-01-29 02:00:00+00:00,3419.68,3425.86,3417.42,3421.9,553.745862
2019-01-29 03:00:00+00:00,3420.51,3423.39,3402.83,3406.18,1240.109353
2019-01-29 04:00:00+00:00,3406.27,3414.68,3400.0,3402.64,951.772587
2019-01-29 05:00:00+00:00,3402.66,3406.83,3371.0,3385.42,2313.975431
2019-01-29 06:00:00+00:00,3385.12,3400.0,3370.83,3386.96,1874.967008
