Datetime,Open,High,Low,Close,Volume
2021-04-05 00:00:00+00:00,58202.01,58387.35,57890.97,57908.13,2110.945386
2021-04-05 01:00:00+00:00,57908.14,57913.01,57638.33,57787.88,1850.541826
2021-04-05 02:00:00+00:00,57787.88,57816.32,57427.98,57595.45,1664.352968
2021-04-05 03:00:00+00:00,57595.44,57723.64,57320.0,57467.12,1655.241274
2021-04-05 04:00:00+00:00,57467.12,57618.0,57272.05,57284.99,1933.835659
2021-04-05 05:00:00+00:00,57285.19,57368.53,56855.55,56897.45,2536.408297
2021-04-05 06:00:00+00:00,56897.45,57316.74,56790.57,57143.59,2513.578405
2021-04-05 07:00:00+00:00,57143.59,57371.42,56947.64,57250.0,1971.331091
2021-04-05 08:00:00+00:00,57250.0,57346.8,56777.77,57149.25,1865.587059
2021-04-05 09:00:00+00:00,57149.25,57550.0,56980.0,57539.15,1987.786041
2021-04-05 10:00:00+00:00,57539.14,57718.53,57324.77,57668.98,1667.359248
2021-04-05 11:00:00+00:00,57668.98,57766.84,57507.69,57756.36,1986.430246
2021-04-05 12:00:00+00:00,57756.36,58124.67,57754.67,57959.23,2666.575204
2021-04-05 13:00:00+00:00,57959.22,58116.63,57746.74,58113.06,2510.4784
2021-04-05 14:00:00+00:00,58113.07,59175.01,58113.06,59170.68,4931.302768
2021-04-05 15:00:00+00:00,59173.64,59272.0,58850.0,59018.29,3402.24601
2021-04-05 16:00:00+00:00,59020.0,59240.0,58853.14,58983.51,3483.467503
2021-04-05 17:00:00+00:00,58983.51,59078.69,58610.0,58954.6,2683.09487
2021-04-05 18:00:00+00:00,58954.6,59032.99,58732.08,58876.29,1600.890593
2021-04-05 19:00:00+00:00,58876.3,59089.4,58800.0,59005.2,1834.250144
2021-04-05 20:00:00+00:00,59005.21,59100.0,58737.7,58770.61,2148.099702
2021-04-05 21:00:00+00:00,58773.16,58880.0,58479.59,58664.04,1663.675369
2021-04-05 22:00:00+00:00,58664.04,58967.0,58664.04,58877.18,1717.467965
