Datetime,Open,High,Low,Close,Volume
2019-05-20 00:00:00+00:00,8147.94,8156.03,7780.0,7907.18,7200.384192
2019-05-20 01:00:00+00:00,7905.91,7986.64,7841.86,7965.15,2491.291779
2019-05-20 02:00:00+00:00,7965.08,7966.78,7830.0,7889.32,1755.837013
2019-05-20 03:00:00+00:00,7889.33,8067.3,7885.85,8030.04,2082.664391
2019-05-20 04:00:00+00:00,8030.04,8109.81,7984.72,7996.0,2177.737479
2019-05-20 05:00:00+00:00,7996.0,8005.2,7920.0,7985.82,1388.32455
2019-05-20 06:00:00+00:00,7985.76,7990.01,7850.0,7870.0,1960.055352
2019-05-20 07:00:00+00:00,7870.0,7966.0,7829.79,7871.41,2811.888708
2019-05-20 08:00:00+00:00,7870.01,7894.93,7777.77,7872.05,2974.163825
2019-05-20 09:00:00+00:00,7870.05,7920.0,7819.28,7881.12,1922.031518
2019-05-20 10:00:00+00:00,7882.98,7939.04,7870.0,7896.52,1300.835401
2019-05-20 11:00:00+00:00,7896.48,7933.92,7815.87,7835.87,1550.19039
2019-05-20 12:00:00+00:00,7832.5,7896.4,7659.28,7703.58,3650.075365
2019-05-20 13:00:00+00:00,7702.73,7744.18,7553.0,7729.0,5370.86034
2019-05-20 14:00:00+00:00,7729.9,7807.39,7687.81,7800.0,2591.771134
2019-05-20 15:00:00+00:00,7800.1,7839.72,7736.5,7834.51,2123.201754
2019-05-20 16:00:00+00:00,7833.71,7880.92,7788.0,7822.95,2162.683347
2019-05-20 17:00:00+00:00,7822.95,7860.0,7742.66,7743.48,2715.918072
2019-05-20 18:00:00+00:00,7744.93,7788.48,7672.78,7718.52,2650.426591
2019-05-20 19:00:00+00:00,7722.11,7835.87,7713.68,7801.0,3528.570893
2019-05-20 20:00:00+00:00,7802.09,7975.0,7778.0,7956.97,3070.751603
2019-05-20 21:00:00+00:00,7956.97,8080.0,7940.16,7983.42,3742.317253
2019-05-20 22:00:00+00:00,7984.31,8044.1,7851.0,7871.15,2685.151442
2019-05-20 23:00:00+00:00,7867.8,7959.0,7866.87,7938.15,1952.076172
2019-05-21 00:00:00+00:00,7937.16,7998.0,7872.45,7892.3,2722.493409
2019-05-21 01:00:00+00:00,7895.46,7949.93,7860.19,7894.4,1432.389785
2019-05-21 02:00:00+00:00,7894.74,7896.43,7800.0,7884.13,2045.323545
2019-05-21 03:00:00+00:00,7883.33,7930.53,7856.03,7889.07,1956.06159
2019-05-21 04:00:00+00:00,7889.09,7900.0,7821.95,7847.6,2259.949761
2019-05-21 05:00:00+00:00,7847.56,7890.0,7790.05,7874.94,2393.58611
2019-05-21 06:00:00+00:00,7874.91,7908.5,7855.0,7897.73,1632.217258
2019-05-21 07:00:00+00:00,7897.71,7942.0,7882.35,7895.06,2519.957127
2019-05-21 08:00:00+00:00,7895.02,7932.96,7880.11,7897.61,1572.812954
2019-05-21 09:00:00+00:00,7897.59,7980.9,7895.0,7936.56,2008.181831
2019-05-21 10:00:00+00:00,7936.77,7944.42,7858.0,7890.22,1462.402538
2019-05-21 11:00:00+00:00,7890.22,7917.61,7771.0,7848.37,2352.503283
2019-05-21 12:00:00+00:00,7847.92,7898.0,7793.38,7866.21,2356.569328
2019-05-21 13:00:00+00:00,7865.68,7971.0,7835.0,7895.06,3853.54366
